hour,direct_count,registered_count,total_count,date,hour_of_day,day_of_week,month,is_weekend,conditions,temperature_c,humidity,windspeed_kmh,is_holiday,is_workday
2011-01-12 02:00:00,0,1,1,2011-01-12,2,2,1,0,clear,-1.4,86.0,9.0,0,1
2011-01-12 05:00:00,0,5,5,2011-01-12,5,2,1,0,clear,-1.4,86.0,11.0,0,1
2011-01-12 06:00:00,0,16,16,2011-01-12,6,2,1,0,clear,-2.4,93.0,9.0,0,1
2011-01-12 07:00:00,0,54,54,2011-01-12,7,2,1,0,clear,-1.4,69.0,9.0,0,1
2011-01-12 08:00:00,3,125,128,2011-01-12,8,2,1,0,clear,-0.5,59.0,11.0,0,1
2011-01-12 09:00:00,3,78,81,2011-01-12,9,2,1,0,clear,-0.5,59.0,22.0,0,1
2011-01-12 10:00:00,0,39,39,2011-01-12,10,2,1,0,clear,0.5,55.0,15.0,0,1
2011-01-12 11:00:00,3,32,35,2011-01-12,11,2,1,0,clear,1.4,51.0,26.0,0,1
2011-01-12 12:00:00,3,52,55,2011-01-12,12,2,1,0,clear,1.4,47.0,39.0,0,1
2011-01-12 13:00:00,0,49,49,2011-01-12,13,2,1,0,clear,2.3,44.0,24.0,0,1
2011-01-12 14:00:00,0,44,44,2011-01-12,14,2,1,0,clear,1.4,47.0,22.0,0,1
2011-01-12 15:00:00,1,48,49,2011-01-12,15,2,1,0,clear,1.4,47.0,28.0,0,1
2011-01-12 16:00:00,5,63,68,2011-01-12,16,2,1,0,clear,2.3,44.0,22.0,0,1
2011-01-12 17:00:00,0,139,139,2011-01-12,17,2,1,0,clear,1.4,47.0,24.0,0,1
2011-01-12 18:00:00,2,135,137,2011-01-12,18,2,1,0,clear,1.4,47.0,35.0,0,1
2011-01-12 19:00:00,1,82,83,2011-01-12,19,2,1,0,clear,0.5,47.0,28.0,0,1
2011-01-12 20:00:00,2,54,56,2011-01-12,20,2,1,0,clear,-0.5,50.0,22.0,0,1
2011-01-12 21:00:00,0,57,57,2011-01-12,21,2,1,0,clear,-0.5,55.0,22.0,0,1
2011-01-12 22:00:00,1,32,33,2011-01-12,22,2,1,0,clear,-0.5,55.0,30.0,0,1
2011-01-12 23:00:00,1,19,20,2011-01-12,23,2,1,0,clear,-1.4,59.0,28.0,0,1
2011-01-13 00:00:00,1,6,7,2011-01-13,0,3,1,0,clear,-1.4,59.0,19.0,0,1
2011-01-13 01:00:00,0,2,2,2011-01-13,1,3,1,0,clear,-1.4,50.0,19.0,0,1
2011-01-13 02:00:00,0,2,2,2011-01-13,2,3,1,0,clear,-1.4,50.0,24.0,0,1
2011-01-13 03:00:00,0,3,3,2011-01-13,3,3,1,0,clear,-1.4,50.0,22.0,0,1
2011-01-13 04:00:00,0,4,4,2011-01-13,4,3,1,0,clear,-1.4,50.0,17.0,0,1
2011-01-13 05:00:00,0,3,3,2011-01-13,5,3,1,0,clear,-1.4,50.0,20.0,0,1
2011-01-13 06:00:00,0,28,28,2011-01-13,6,3,1,0,clear,-2.4,54.0,9.0,0,1
2011-01-13 07:00:00,0,72,72,2011-01-13,7,3,1,0,clear,-2.4,54.0,9.0,0,1
2011-01-13 08:00:00,5,197,202,2011-01-13,8,3,1,0,clear,-1.4,50.0,13.0,0,1
2011-01-13 09:00:00,2,137,139,2011-01-13,9,3,1,0,clear,-1.4,50.0,22.0,0,1
2011-01-13 10:00:00,2,36,38,2011-01-13,10,3,1,0,clouds,-0.5,50.0,24.0,0,1
2011-01-13 11:00:00,4,33,37,2011-01-13,11,3,1,0,clouds,1.4,44.0,30.0,0,1
2011-01-13 12:00:00,3,49,52,2011-01-13,12,3,1,0,clear,1.4,44.0,28.0,0,1
2011-01-13 13:00:00,2,81,83,2011-01-13,13,3,1,0,clear,2.3,41.0,30.0,0,1
2011-01-13 14:00:00,3,39,42,2011-01-13,14,3,1,0,clear,2.3,41.0,26.0,0,1
2011-01-13 15:00:00,5,55,60,2011-01-13,15,3,1,0,clear,3.3,38.0,20.0,0,1
2011-01-13 16:00:00,2,76,78,2011-01-13,16,3,1,0,clear,3.3,38.0,24.0,0,1
2011-01-13 17:00:00,4,158,162,2011-01-13,17,3,1,0,clear,1.4,40.0,19.0,0,1
2011-01-13 18:00:00,3,141,144,2011-01-13,18,3,1,0,clear,1.4,40.0,22.0,0,1
2011-01-13 19:00:00,1,98,99,2011-01-13,19,3,1,0,clear,-0.5,47.0,17.0,0,1
2011-01-13 20:00:00,0,64,64,2011-01-13,20,3,1,0,clear,-0.5,47.0,15.0,0,1
2011-01-13 21:00:00,0,40,40,2011-01-13,21,3,1,0,clear,-1.4,46.0,20.0,0,1
2011-01-13 22:00:00,0,30,30,2011-01-13,22,3,1,0,clear,-1.4,46.0,22.0,0,1
2011-01-13 23:00:00,1,14,15,2011-01-13,23,3,1,0,clear,-2.4,50.0,13.0,0,1
2011-01-14 00:00:00,0,14,14,2011-01-14,0,4,1,0,clear,-2.4,50.0,13.0,0,1
2011-01-14 01:00:00,0,5,5,2011-01-14,1,4,1,0,clear,-3.3,54.0,11.0,0,1
2011-01-14 02:00:00,0,1,1,2011-01-14,2,4,1,0,clear,-3.3,54.0,9.0,0,1
2011-01-14 03:00:00,0,1,1,2011-01-14,3,4,1,0,clear,-3.3,54.0,7.0,0,1
2011-01-14 05:00:00,0,8,8,2011-01-14,5,4,1,0,clear,-3.3,54.0,6.0,0,1
2011-01-14 06:00:00,0,17,17,2011-01-14,6,4,1,0,clear,-3.3,54.0,0.0,0,1
2011-01-14 07:00:00,0,70,70,2011-01-14,7,4,1,0,clear,-3.3,74.0,11.0,0,1
2011-01-14 08:00:00,2,156,158,2011-01-14,8,4,1,0,clear,-2.4,68.0,0.0,0,1
2011-01-14 09:00:00,0,117,117,2011-01-14,9,4,1,0,clear,-1.4,69.0,9.0,0,1
2011-01-14 10:00:00,4,40,44,2011-01-14,10,4,1,0,clear,0.5,55.0,13.0,0,1
2011-01-14 11:00:00,6,47,53,2011-01-14,11,4,1,0,clear,0.5,51.0,19.0,0,1
2011-01-14 12:00:00,2,59,61,2011-01-14,12,4,1,0,clear,1.4,44.0,17.0,0,1
2011-01-14 13:00:00,4,73,77,2011-01-14,13,4,1,0,clear,2.3,37.0,26.0,0,1
2011-01-14 14:00:00,5,59,64,2011-01-14,14,4,1,0,clear,2.3,41.0,19.0,0,1
2011-01-14 15:00:00,9,59,68,2011-01-14,15,4,1,0,clear,3.3,38.0,11.0,0,1
2011-01-14 16:00:00,3,87,90,2011-01-14,16,4,1,0,clear,2.3,41.0,7.0,0,1
2011-01-14 17:00:00,4,155,159,2011-01-14,17,4,1,0,clear,2.3,41.0,11.0,0,1
2011-01-14 18:00:00,5,134,139,2011-01-14,18,4,1,0,clear,1.4,47.0,0.0,0,1
2011-01-14 19:00:00,3,89,92,2011-01-14,19,4,1,0,clear,-0.5,59.0,6.0,0,1
2011-01-14 20:00:00,0,68,68,2011-01-14,20,4,1,0,clear,0.5,59.0,0.0,0,1
2011-01-14 21:00:00,4,48,52,2011-01-14,21,4,1,0,clear,-0.5,69.0,0.0,0,1
2011-01-14 22:00:00,2,34,36,2011-01-14,22,4,1,0,clouds,-0.5,69.0,0.0,0,1
2011-01-14 23:00:00,1,26,27,2011-01-14,23,4,1,0,clouds,0.5,55.0,0.0,0,1
2011-01-15 00:00:00,3,25,28,2011-01-15,0,5,1,1,clear,0.5,55.0,0.0,0,0
2011-01-15 01:00:00,2,18,20,2011-01-15,1,5,1,1,clouds,-0.5,59.0,6.0,0,0
2011-01-15 02:00:00,0,12,12,2011-01-15,2,5,1,1,clouds,-0.5,59.0,6.0,0,0
2011-01-15 03:00:00,1,7,8,2011-01-15,3,5,1,1,clouds,-0.5,59.0,0.0,0,0
2011-01-15 04:00:00,0,5,5,2011-01-15,4,5,1,1,clouds,-0.5,59.0,0.0,0,0
2011-01-15 05:00:00,0,1,1,2011-01-15,5,5,1,1,clear,-0.5,59.0,0.0,0,0
2011-01-15 06:00:00,1,2,3,2011-01-15,6,5,1,1,clear,-1.4,63.0,7.0,0,0
2011-01-15 07:00:00,1,9,10,2011-01-15,7,5,1,1,clear,-1.4,63.0,0.0,0,0
2011-01-15 08:00:00,1,22,23,2011-01-15,8,5,1,1,clear,-1.4,63.0,9.0,0,0
2011-01-15 09:00:00,2,31,33,2011-01-15,9,5,1,1,clear,-0.5,64.0,9.0,0,0
2011-01-15 10:00:00,2,57,59,2011-01-15,10,5,1,1,clear,0.5,59.0,11.0,0,0
2011-01-15 11:00:00,18,54,72,2011-01-15,11,5,1,1,clear,1.4,55.0,15.0,0,0
2011-01-15 12:00:00,15,74,89,2011-01-15,12,5,1,1,clear,3.3,48.0,15.0,0,0
2011-01-15 13:00:00,21,80,101,2011-01-15,13,5,1,1,clear,5.2,38.0,20.0,0,0
2011-01-15 14:00:00,26,92,118,2011-01-15,14,5,1,1,clear,6.1,39.0,19.0,0,0
2011-01-15 15:00:00,21,108,129,2011-01-15,15,5,1,1,clouds,7.0,36.0,13.0,0,0
2011-01-15 16:00:00,33,95,128,2011-01-15,16,5,1,1,clouds,8.0,34.0,13.0,0,0
2011-01-15 17:00:00,29,54,83,2011-01-15,17,5,1,1,clouds,7.0,36.0,19.0,0,0
2011-01-15 18:00:00,15,69,84,2011-01-15,18,5,1,1,clouds,6.1,45.0,17.0,0,0
2011-01-15 19:00:00,14,60,74,2011-01-15,19,5,1,1,clouds,7.0,39.0,17.0,0,0
2011-01-15 20:00:00,6,35,41,2011-01-15,20,5,1,1,clouds,7.0,39.0,17.0,0,0
2011-01-15 21:00:00,6,51,57,2011-01-15,21,5,1,1,clouds,7.0,39.0,15.0,0,0
2011-01-15 22:00:00,0,26,26,2011-01-15,22,5,1,1,clouds,6.1,42.0,7.0,0,0
2011-01-15 23:00:00,5,39,44,2011-01-15,23,5,1,1,clear,6.1,45.0,19.0,0,0
2011-01-16 00:00:00,6,33,39,2011-01-16,0,6,1,1,clear,4.2,56.0,0.0,0,0
2011-01-16 01:00:00,4,19,23,2011-01-16,1,6,1,1,clear,4.2,56.0,9.0,0,0
2011-01-16 02:00:00,3,13,16,2011-01-16,2,6,1,1,clear,4.2,56.0,6.0,0,0
2011-01-16 03:00:00,9,6,15,2011-01-16,3,6,1,1,clear,2.3,69.0,0.0,0,0
2011-01-16 04:00:00,0,1,1,2011-01-16,4,6,1,1,clear,4.2,56.0,11.0,0,0
2011-01-16 05:00:00,1,1,2,2011-01-16,5,6,1,1,clouds,4.2,56.0,11.0,0,0
2011-01-16 06:00:00,0,1,1,2011-01-16,6,6,1,1,clouds,4.2,56.0,11.0,0,0
2011-01-16 07:00:00,0,3,3,2011-01-16,7,6,1,1,clouds,3.3,56.0,20.0,0,0
2011-01-16 08:00:00,0,18,18,2011-01-16,8,6,1,1,clear,2.3,55.0,19.0,0,0
2011-01-16 09:00:00,3,29,32,2011-01-16,9,6,1,1,clear,2.3,51.0,17.0,0,0
2011-01-16 10:00:00,8,71,79,2011-01-16,10,6,1,1,clear,2.3,51.0,19.0,0,0
2011-01-16 11:00:00,23,70,93,2011-01-16,11,6,1,1,clear,3.3,44.0,17.0,0,0
2011-01-16 12:00:00,29,75,104,2011-01-16,12,6,1,1,clear,3.3,41.0,19.0,0,0
2011-01-16 13:00:00,23,95,118,2011-01-16,13,6,1,1,clear,4.2,35.0,20.0,0,0
2011-01-16 14:00:00,22,69,91,2011-01-16,14,6,1,1,clear,5.2,36.0,17.0,0,0
2011-01-16 15:00:00,35,78,113,2011-01-16,15,6,1,1,clear,4.2,38.0,17.0,0,0
2011-01-16 16:00:00,22,77,99,2011-01-16,16,6,1,1,clear,3.3,38.0,15.0,0,0
2011-01-16 17:00:00,23,82,105,2011-01-16,17,6,1,1,clear,2.3,37.0,17.0,0,0
2011-01-16 18:00:00,11,56,67,2011-01-16,18,6,1,1,clear,1.4,40.0,11.0,0,0
2011-01-16 19:00:00,14,47,61,2011-01-16,19,6,1,1,clear,0.5,47.0,9.0,0,0
2011-01-16 20:00:00,7,50,57,2011-01-16,20,6,1,1,clear,0.5,47.0,11.0,0,0
2011-01-16 21:00:00,6,22,28,2011-01-16,21,6,1,1,clear,0.5,51.0,11.0,0,0
2011-01-16 22:00:00,2,19,21,2011-01-16,22,6,1,1,clouds,1.4,49.0,9.0,0,0
2011-01-16 23:00:00,0,18,18,2011-01-16,23,6,1,1,clouds,1.4,40.0,7.0,0,0
2011-01-17 00:00:00,1,16,17,2011-01-17,0,0,1,0,clouds,1.4,47.0,15.0,1,0
2011-01-17 01:00:00,1,15,16,2011-01-17,1,0,1,0,clouds,1.4,44.0,13.0,1,0
2011-01-17 02:00:00,0,8,8,2011-01-17,2,0,1,0,clouds,0.5,43.0,17.0,1,0
2011-01-17 03:00:00,0,2,2,2011-01-17,3,0,1,0,clouds,0.5,43.0,13.0,1,0
2011-01-17 04:00:00,1,2,3,2011-01-17,4,0,1,0,clouds,0.5,43.0,9.0,1,0
2011-01-17 05:00:00,0,1,1,2011-01-17,5,0,1,0,clouds,0.5,43.0,11.0,1,0
2011-01-17 06:00:00,0,5,5,2011-01-17,6,0,1,0,clouds,0.5,43.0,13.0,1,0
2011-01-17 07:00:00,4,9,13,2011-01-17,7,0,1,0,clouds,-0.5,50.0,9.0,1,0
2011-01-17 08:00:00,3,30,33,2011-01-17,8,0,1,0,clouds,-0.5,47.0,15.0,1,0
2011-01-17 09:00:00,8,39,47,2011-01-17,9,0,1,0,clouds,-0.5,47.0,15.0,1,0
2011-01-17 10:00:00,7,50,57,2011-01-17,10,0,1,0,clouds,-0.5,50.0,17.0,1,0
2011-01-17 11:00:00,9,55,64,2011-01-17,11,0,1,0,clouds,-0.5,55.0,13.0,1,0
2011-01-17 12:00:00,10,70,80,2011-01-17,12,0,1,0,clouds,0.5,47.0,9.0,1,0
2011-01-17 13:00:00,13,80,93,2011-01-17,13,0,1,0,clouds,0.5,47.0,9.0,1,0
2011-01-17 14:00:00,12,74,86,2011-01-17,14,0,1,0,clouds,0.5,43.0,7.0,1,0
2011-01-17 15:00:00,21,72,93,2011-01-17,15,0,1,0,clouds,1.4,47.0,11.0,1,0
2011-01-17 16:00:00,6,76,82,2011-01-17,16,0,1,0,clouds,1.4,47.0,11.0,1,0
2011-01-17 17:00:00,4,67,71,2011-01-17,17,0,1,0,clear,1.4,51.0,13.0,1,0
2011-01-17 18:00:00,7,85,92,2011-01-17,18,0,1,0,clouds,0.5,55.0,17.0,1,0
2011-01-17 19:00:00,2,58,60,2011-01-17,19,0,1,0,light_rain,0.5,59.0,13.0,1,0
2011-01-17 20:00:00,4,29,33,2011-01-17,20,0,1,0,light_rain,-0.5,80.0,13.0,1,0
2011-01-17 21:00:00,3,24,27,2011-01-17,21,0,1,0,light_rain,-0.5,80.0,13.0,1,0
2011-01-17 22:00:00,0,13,13,2011-01-17,22,0,1,0,light_rain,-1.4,93.0,17.0,1,0
2011-01-17 23:00:00,1,3,4,2011-01-17,23,0,1,0,light_rain,-0.5,86.0,19.0,1,0
2011-01-18 12:00:00,0,3,3,2011-01-18,12,1,1,0,clouds,1.4,86.0,22.0,0,1
2011-01-18 13:00:00,0,22,22,2011-01-18,13,1,1,0,clouds,1.4,86.0,15.0,0,1
2011-01-18 14:00:00,2,26,28,2011-01-18,14,1,1,0,clouds,2.3,80.0,11.0,0,1
2011-01-18 15:00:00,3,32,35,2011-01-18,15,1,1,0,clouds,2.3,87.0,11.0,0,1
2011-01-18 16:00:00,0,61,61,2011-01-18,16,1,1,0,clouds,2.3,87.0,13.0,0,1
2011-01-18 17:00:00,1,124,125,2011-01-18,17,1,1,0,clouds,2.3,82.0,13.0,0,1
2011-01-18 18:00:00,1,132,133,2011-01-18,18,1,1,0,clouds,2.3,80.0,11.0,0,1
2011-01-18 19:00:00,1,98,99,2011-01-18,19,1,1,0,clouds,2.3,80.0,9.0,0,1
2011-01-18 20:00:00,0,83,83,2011-01-18,20,1,1,0,clouds,2.3,87.0,0.0,0,1
2011-01-18 21:00:00,0,41,41,2011-01-18,21,1,1,0,clouds,2.3,93.0,7.0,0,1
2011-01-18 22:00:00,0,33,33,2011-01-18,22,1,1,0,clouds,2.3,93.0,6.0,0,1
2011-01-18 23:00:00,1,19,20,2011-01-18,23,1,1,0,clouds,2.3,93.0,0.0,0,1
2011-01-19 00:00:00,0,3,3,2011-01-19,0,2,1,0,clouds,2.3,93.0,0.0,0,1
2011-01-19 01:00:00,1,6,7,2011-01-19,1,2,1,0,light_rain,2.3,93.0,9.0,0,1
2011-01-19 02:00:00,0,3,3,2011-01-19,2,2,1,0,light_rain,2.3,93.0,9.0,0,1
2011-01-19 04:00:00,1,1,2,2011-01-19,4,2,1,0,light_rain,2.3,93.0,9.0,0,1
2011-01-19 05:00:00,0,7,7,2011-01-19,5,2,1,0,clouds,2.3,93.0,6.0,0,1
2011-01-19 06:00:00,0,32,32,2011-01-19,6,2,1,0,clouds,2.3,93.0,6.0,0,1
2011-01-19 07:00:00,1,89,90,2011-01-19,7,2,1,0,clouds,3.3,92.0,7.0,0,1
2011-01-19 08:00:00,1,196,197,2011-01-19,8,2,1,0,clouds,3.3,93.0,7.0,0,1
2011-01-19 09:00:00,2,107,109,2011-01-19,9,2,1,0,clouds,3.3,93.0,7.0,0,1
2011-01-19 10:00:00,1,46,47,2011-01-19,10,2,1,0,clouds,4.2,93.0,9.0,0,1
2011-01-19 11:00:00,5,47,52,2011-01-19,11,2,1,0,clouds,5.2,87.0,6.0,0,1
2011-01-19 12:00:00,5,65,70,2011-01-19,12,2,1,0,clouds,6.1,81.0,6.0,0,1
2011-01-19 13:00:00,11,67,78,2011-01-19,13,2,1,0,clear,10.8,62.0,19.0,0,1
2011-01-19 14:00:00,7,68,75,2011-01-19,14,2,1,0,clear,10.8,58.0,17.0,0,1
2011-01-19 15:00:00,4,78,82,2011-01-19,15,2,1,0,clear,10.8,54.0,19.0,0,1
2011-01-19 16:00:00,10,94,104,2011-01-19,16,2,1,0,clear,9.9,58.0,26.0,0,1
2011-01-19 17:00:00,7,190,197,2011-01-19,17,2,1,0,clear,8.9,57.0,22.0,0,1
2011-01-19 18:00:00,5,156,161,2011-01-19,18,2,1,0,clear,8.0,61.0,19.0,0,1
2011-01-19 19:00:00,4,108,112,2011-01-19,19,2,1,0,clear,7.0,57.0,28.0,0,1
2011-01-19 20:00:00,2,74,76,2011-01-19,20,2,1,0,clear,7.0,49.0,20.0,0,1
2011-01-19 21:00:00,4,55,59,2011-01-19,21,2,1,0,clear,7.0,49.0,28.0,0,1
2011-01-19 22:00:00,6,53,59,2011-01-19,22,2,1,0,clear,6.1,52.0,11.0,0,1
2011-01-19 23:00:00,1,27,28,2011-01-19,23,2,1,0,clear,6.1,52.0,31.0,0,1
2011-01-20 00:00:00,5,8,13,2011-01-20,0,3,1,0,clear,4.2,56.0,26.0,0,1
2011-01-20 01:00:00,2,3,5,2011-01-20,1,3,1,0,clear,4.2,56.0,0.0,0,1
2011-01-20 02:00:00,0,2,2,2011-01-20,2,3,1,0,clear,4.2,56.0,0.0,0,1
2011-01-20 03:00:00,0,1,1,2011-01-20,3,3,1,0,clear,4.2,56.0,11.0,0,1
2011-01-20 04:00:00,0,1,1,2011-01-20,4,3,1,0,clear,4.2,56.0,11.0,0,1
2011-01-20 05:00:00,0,6,6,2011-01-20,5,3,1,0,clear,3.3,60.0,15.0,0,1
2011-01-20 06:00:00,0,35,35,2011-01-20,6,3,1,0,clear,2.3,60.0,15.0,0,1
2011-01-20 07:00:00,1,100,101,2011-01-20,7,3,1,0,clear,2.3,55.0,15.0,0,1
2011-01-20 08:00:00,2,247,249,2011-01-20,8,3,1,0,clear,2.3,55.0,19.0,0,1
2011-01-20 09:00:00,3,140,143,2011-01-20,9,3,1,0,clouds,3.3,52.0,15.0,0,1
2011-01-20 10:00:00,1,56,57,2011-01-20,10,3,1,0,clear,4.2,48.0,20.0,0,1
2011-01-20 11:00:00,5,63,68,2011-01-20,11,3,1,0,clouds,5.2,45.0,11.0,0,1
2011-01-20 12:00:00,7,77,84,2011-01-20,12,3,1,0,clouds,6.1,42.0,0.0,0,1
2011-01-20 13:00:00,12,86,98,2011-01-20,13,3,1,0,clouds,5.2,45.0,7.0,0,1
2011-01-20 14:00:00,6,75,81,2011-01-20,14,3,1,0,clouds,6.1,45.0,9.0,0,1
2011-01-20 15:00:00,8,62,70,2011-01-20,15,3,1,0,clouds,7.0,45.0,13.0,0,1
2011-01-20 16:00:00,8,83,91,2011-01-20,16,3,1,0,clouds,6.1,49.0,9.0,0,1
2011-01-20 17:00:00,8,207,215,2011-01-20,17,3,1,0,clouds,6.1,49.0,7.0,0,1
2011-01-20 18:00:00,1,184,185,2011-01-20,18,3,1,0,clouds,4.2,56.0,13.0,0,1
2011-01-20 19:00:00,6,146,152,2011-01-20,19,3,1,0,clear,4.2,56.0,22.0,0,1
2011-01-20 20:00:00,2,124,126,2011-01-20,20,3,1,0,clouds,4.2,60.0,19.0,0,1
2011-01-20 21:00:00,3,54,57,2011-01-20,21,3,1,0,clouds,3.3,60.0,17.0,0,1
2011-01-20 22:00:00,0,56,56,2011-01-20,22,3,1,0,clouds,3.3,65.0,19.0,0,1
2011-01-20 23:00:00,3,28,31,2011-01-20,23,3,1,0,clouds,3.3,65.0,22.0,0,1
2011-01-21 00:00:00,1,20,21,2011-01-21,0,4,1,0,clouds,3.3,70.0,17.0,0,1
2011-01-21 01:00:00,0,6,6,2011-01-21,1,4,1,0,clouds,3.3,70.0,17.0,0,1
2011-01-21 02:00:00,0,2,2,2011-01-21,2,4,1,0,light_rain,3.3,75.0,11.0,0,1
2011-01-21 03:00:00,0,1,1,2011-01-21,3,4,1,0,light_rain,2.3,80.0,20.0,0,1
2011-01-21 04:00:00,0,1,1,2011-01-21,4,4,1,0,clouds,2.3,87.0,6.0,0,1
2011-01-21 05:00:00,1,4,5,2011-01-21,5,4,1,0,clear,3.3,60.0,28.0,0,1
2011-01-21 06:00:00,0,27,27,2011-01-21,6,4,1,0,clear,2.3,55.0,17.0,0,1
2011-01-21 07:00:00,2,66,68,2011-01-21,7,4,1,0,clear,1.4,51.0,19.0,0,1
2011-01-21 08:00:00,7,210,217,2011-01-21,8,4,1,0,clear,1.4,47.0,22.0,0,1
2011-01-21 09:00:00,7,159,166,2011-01-21,9,4,1,0,clear,1.4,51.0,24.0,0,1
2011-01-21 10:00:00,6,57,63,2011-01-21,10,4,1,0,clear,1.4,47.0,31.0,0,1
2011-01-21 11:00:00,6,53,59,2011-01-21,11,4,1,0,clear,2.3,41.0,31.0,0,1
2011-01-21 12:00:00,11,67,78,2011-01-21,12,4,1,0,clear,2.3,27.0,39.0,0,1
2011-01-21 13:00:00,8,65,73,2011-01-21,13,4,1,0,clear,1.4,21.0,39.0,0,1
2011-01-21 14:00:00,6,56,62,2011-01-21,14,4,1,0,clear,1.4,25.0,35.0,0,1
2011-01-21 15:00:00,4,61,65,2011-01-21,15,4,1,0,clear,-0.5,26.0,30.0,0,1
2011-01-21 16:00:00,0,97,97,2011-01-21,16,4,1,0,clear,-0.5,26.0,24.0,0,1
2011-01-21 17:00:00,10,151,161,2011-01-21,17,4,1,0,clear,-1.4,28.0,24.0,0,1
2011-01-21 18:00:00,1,119,120,2011-01-21,18,4,1,0,clear,-2.4,30.0,17.0,0,1
2011-01-21 19:00:00,3,93,96,2011-01-21,19,4,1,0,clear,-2.4,30.0,22.0,0,1
2011-01-21 20:00:00,1,52,53,2011-01-21,20,4,1,0,clear,-3.3,33.0,28.0,0,1
2011-01-21 21:00:00,0,41,41,2011-01-21,21,4,1,0,clear,-4.2,38.0,19.0,0,1
2011-01-21 22:00:00,1,33,34,2011-01-21,22,4,1,0,clear,-5.2,41.0,26.0,0,1
2011-01-21 23:00:00,0,27,27,2011-01-21,23,4,1,0,clear,-5.2,38.0,22.0,0,1
2011-01-22 00:00:00,0,13,13,2011-01-22,0,5,1,1,clear,-6.1,45.0,17.0,0,0
2011-01-22 01:00:00,3,9,12,2011-01-22,1,5,1,1,clouds,-6.1,41.0,26.0,0,0
2011-01-22 02:00:00,0,11,11,2011-01-22,2,5,1,1,clouds,-6.1,41.0,17.0,0,0
2011-01-22 03:00:00,1,6,7,2011-01-22,3,5,1,1,clouds,-6.1,41.0,19.0,0,0
2011-01-22 04:00:00,0,3,3,2011-01-22,4,5,1,1,clouds,-7.1,48.0,20.0,0,0
2011-01-22 06:00:00,0,2,2,2011-01-22,6,5,1,1,clouds,-7.1,44.0,15.0,0,0
2011-01-22 07:00:00,0,8,8,2011-01-22,7,5,1,1,clear,-7.1,44.0,19.0,0,0
2011-01-22 08:00:00,1,26,27,2011-01-22,8,5,1,1,clear,-7.1,44.0,22.0,0,0
2011-01-22 09:00:00,3,37,40,2011-01-22,9,5,1,1,clear,-6.1,41.0,17.0,0,0
2011-01-22 10:00:00,3,50,53,2011-01-22,10,5,1,1,clouds,-6.1,41.0,11.0,0,0
2011-01-22 11:00:00,4,59,63,2011-01-22,11,5,1,1,clouds,-5.2,38.0,9.0,0,0
2011-01-22 12:00:00,10,60,70,2011-01-22,12,5,1,1,clouds,-5.2,38.0,7.0,0,0
2011-01-22 13:00:00,12,72,84,2011-01-22,13,5,1,1,clear,-4.2,35.0,0.0,0,0
2011-01-22 14:00:00,11,64,75,2011-01-22,14,5,1,1,clear,-3.3,33.0,7.0,0,0
2011-01-22 15:00:00,10,93,103,2011-01-22,15,5,1,1,clear,-2.4,28.0,0.0,0,0
2011-01-22 16:00:00,11,72,83,2011-01-22,16,5,1,1,clear,-2.4,28.0,13.0,0,0
2011-01-22 17:00:00,8,59,67,2011-01-22,17,5,1,1,clear,-2.4,28.0,0.0,0,0
2011-01-22 18:00:00,0,54,54,2011-01-22,18,5,1,1,clear,-4.2,35.0,13.0,0,0
2011-01-22 19:00:00,6,53,59,2011-01-22,19,5,1,1,clear,-4.2,35.0,9.0,0,0
2011-01-22 20:00:00,1,44,45,2011-01-22,20,5,1,1,clear,-5.2,45.0,11.0,0,0
2011-01-22 21:00:00,0,39,39,2011-01-22,21,5,1,1,clear,-5.2,41.0,6.0,0,0
2011-01-22 22:00:00,7,23,30,2011-01-22,22,5,1,1,clear,-5.2,49.0,0.0,0,0
2011-01-22 23:00:00,2,31,33,2011-01-22,23,5,1,1,clear,-6.1,57.0,7.0,0,0
2011-01-23 00:00:00,2,20,22,2011-01-23,0,6,1,1,clear,-6.1,57.0,7.0,0,0
2011-01-23 01:00:00,1,12,13,2011-01-23,1,6,1,1,clear,-6.1,57.0,7.0,0,0
2011-01-23 02:00:00,3,15,18,2011-01-23,2,6,1,1,clear,-7.1,62.0,9.0,0,0
2011-01-23 03:00:00,1,4,5,2011-01-23,3,6,1,1,clear,-7.1,62.0,9.0,0,0
2011-01-23 05:00:00,0,3,3,2011-01-23,5,6,1,1,clouds,-6.1,57.0,7.0,0,0
2011-01-23 06:00:00,0,1,1,2011-01-23,6,6,1,1,clouds,-6.1,57.0,7.0,0,0
2011-01-23 07:00:00,1,1,2,2011-01-23,7,6,1,1,clear,-4.2,58.0,11.0,0,0
2011-01-23 08:00:00,2,17,19,2011-01-23,8,6,1,1,clear,-5.2,62.0,11.0,0,0
2011-01-23 09:00:00,3,25,28,2011-01-23,9,6,1,1,clear,-3.3,54.0,24.0,0,0
2011-01-23 10:00:00,7,51,58,2011-01-23,10,6,1,1,clear,-1.4,46.0,26.0,0,0
2011-01-23 11:00:00,22,77,99,2011-01-23,11,6,1,1,clear,-1.4,43.0,15.0,0,0
2011-01-23 12:00:00,24,92,116,2011-01-23,12,6,1,1,clear,-0.5,37.0,31.0,0,0
2011-01-23 13:00:00,12,75,87,2011-01-23,13,6,1,1,clear,-1.4,33.0,26.0,0,0
