hour,registered_count,direct_count,total_count,missing_rental,date,hour_of_day,day_of_week,month,is_weekend,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh,missing_weather,is_holiday
2011-01-10 12:00:00,47,5,52,0,2011-01-10,12,0,1,0,clouds,1.4,-4.0,40.0,19.0,0,0
2011-01-10 13:00:00,50,4,54,0,2011-01-10,13,0,1,0,clouds,1.4,-4.0,40.0,19.0,0,0
2011-01-10 14:00:00,47,0,47,0,2011-01-10,14,0,1,0,clouds,1.4,-3.0,40.0,15.0,0,0
2011-01-10 15:00:00,43,2,45,0,2011-01-10,15,0,1,0,clouds,1.4,-3.0,40.0,15.0,0,0
2011-01-10 16:00:00,70,4,74,0,2011-01-10,16,0,1,0,clear,1.4,-2.0,40.0,9.0,0,0
2011-01-10 17:00:00,174,4,178,0,2011-01-10,17,0,1,0,clear,1.4,-1.0,40.0,7.0,0,0
2011-01-10 18:00:00,154,1,155,0,2011-01-10,18,0,1,0,clear,1.4,-3.0,40.0,15.0,0,0
2011-01-10 19:00:00,92,3,95,0,2011-01-10,19,0,1,0,clear,-0.5,-5.0,47.0,11.0,0,0
2011-01-10 20:00:00,73,1,74,0,2011-01-10,20,0,1,0,clear,-0.5,-5.0,50.0,11.0,0,0
2011-01-10 21:00:00,37,1,38,0,2011-01-10,21,0,1,0,clear,-1.4,-7.0,59.0,13.0,0,0
2011-01-10 22:00:00,22,2,24,0,2011-01-10,22,0,1,0,clear,-1.4,-6.0,59.0,11.0,0,0
2011-01-10 23:00:00,18,0,18,0,2011-01-10,23,0,1,0,clear,-1.4,-6.0,59.0,11.0,0,0
2011-01-11 00:00:00,10,2,12,0,2011-01-11,0,1,1,0,clear,-1.4,-5.0,59.0,7.0,0,0
2011-01-11 01:00:00,3,0,3,0,2011-01-11,1,1,1,0,clear,-1.4,-6.0,59.0,11.0,0,0
2011-01-11 02:00:00,3,0,3,0,2011-01-11,2,1,1,0,clouds,-0.5,-6.0,55.0,13.0,0,0
2011-01-11 03:00:00,0,0,0,1,2011-01-11,3,1,1,0,clouds,-0.5,-5.333333333333333,55.0,11.666666666666666,1,0
2011-01-11 04:00:00,0,0,0,1,2011-01-11,4,1,1,0,clouds,-0.5,-4.666666666666667,55.0,10.333333333333334,1,0
2011-01-11 05:00:00,6,0,6,0,2011-01-11,5,1,1,0,clouds,-0.5,-4.0,55.0,9.0,0,0
2011-01-11 06:00:00,27,0,27,0,2011-01-11,6,1,1,0,clouds,-0.5,-4.0,55.0,9.0,0,0
2011-01-11 07:00:00,97,2,99,0,2011-01-11,7,1,1,0,clouds,-0.5,-1.0,55.0,0.0,0,0
2011-01-11 08:00:00,214,3,217,0,2011-01-11,8,1,1,0,clouds,0.5,-2.0,51.0,6.0,0,0
2011-01-11 09:00:00,127,3,130,0,2011-01-11,9,1,1,0,clouds,0.5,-3.0,51.0,11.0,0,0
2011-01-11 10:00:00,51,3,54,0,2011-01-11,10,1,1,0,clouds,1.4,-2.0,51.0,11.0,0,0
2011-01-11 11:00:00,31,4,35,0,2011-01-11,11,1,1,0,clouds,1.4,-2.0,47.0,9.0,0,0
2011-01-11 12:00:00,55,2,57,0,2011-01-11,12,1,1,0,clouds,1.4,-1.0,51.0,7.0,0,0
2011-01-11 13:00:00,46,6,52,0,2011-01-11,13,1,1,0,clouds,1.4,-1.0,59.0,6.0,0,0
2011-01-11 14:00:00,60,3,63,0,2011-01-11,14,1,1,0,clouds,1.4,-1.0,59.0,6.0,0,0
2011-01-11 15:00:00,45,2,47,0,2011-01-11,15,1,1,0,clouds,-0.5,-3.0,80.0,6.0,0,0
2011-01-11 16:00:00,72,4,76,0,2011-01-11,16,1,1,0,clouds,-0.5,-6.0,86.0,15.0,0,0
2011-01-11 17:00:00,130,6,136,0,2011-01-11,17,1,1,0,clouds,-0.5,-6.0,86.0,15.0,0,0
2011-01-11 18:00:00,94,1,95,0,2011-01-11,18,1,1,0,light_rain,-0.5,-4.0,93.0,7.0,0,0
2011-01-11 19:00:00,51,0,51,0,2011-01-11,19,1,1,0,light_rain,-0.5,-1.0,93.0,0.0,0,0
2011-01-11 20:00:00,32,0,32,0,2011-01-11,20,1,1,0,light_rain,-0.5,-6.0,93.0,13.0,0,0
2011-01-11 21:00:00,20,0,20,0,2011-01-11,21,1,1,0,light_rain,-0.5,-3.0,86.0,6.0,0,0
2011-01-11 22:00:00,28,1,29,0,2011-01-11,22,1,1,0,light_rain,-0.5,-4.0,93.0,7.0,0,0
2011-01-11 23:00:00,18,1,19,0,2011-01-11,23,1,1,0,light_rain,-0.5,-3.0,93.0,6.0,0,0
2011-01-12 00:00:00,7,0,7,0,2011-01-12,0,2,1,0,clouds,-0.5,-3.0,86.0,6.0,0,0
2011-01-12 01:00:00,6,0,6,0,2011-01-12,1,2,1,0,clouds,-0.5,-4.0,86.0,7.0,0,0
2011-01-12 02:00:00,1,0,1,0,2011-01-12,2,2,1,0,clear,-1.4,-6.0,86.0,9.0,0,0
2011-01-12 03:00:00,0,0,0,1,2011-01-12,3,2,1,0,clear,-1.4,-6.0,86.0,9.666666666666666,1,0
2011-01-12 04:00:00,0,0,0,1,2011-01-12,4,2,1,0,clear,-1.4,-6.0,86.0,10.333333333333334,1,0
2011-01-12 05:00:00,5,0,5,0,2011-01-12,5,2,1,0,clear,-1.4,-6.0,86.0,11.0,0,0
2011-01-12 06:00:00,16,0,16,0,2011-01-12,6,2,1,0,clear,-2.4,-6.0,93.0,9.0,0,0
2011-01-12 07:00:00,54,0,54,0,2011-01-12,7,2,1,0,clear,-1.4,-6.0,69.0,9.0,0,0
2011-01-12 08:00:00,125,3,128,0,2011-01-12,8,2,1,0,clear,-0.5,-5.0,59.0,11.0,0,0
2011-01-12 09:00:00,78,3,81,0,2011-01-12,9,2,1,0,clear,-0.5,-7.0,59.0,22.0,0,0
2011-01-12 10:00:00,39,0,39,0,2011-01-12,10,2,1,0,clear,0.5,-4.0,55.0,15.0,0,0
2011-01-12 11:00:00,32,3,35,0,2011-01-12,11,2,1,0,clear,1.4,-4.0,51.0,26.0,0,0
2011-01-12 12:00:00,52,3,55,0,2011-01-12,12,2,1,0,clear,1.4,-6.0,47.0,39.0,0,0
2011-01-12 13:00:00,49,0,49,0,2011-01-12,13,2,1,0,clear,2.3,-3.0,44.0,24.0,0,0
2011-01-12 14:00:00,44,0,44,0,2011-01-12,14,2,1,0,clear,1.4,-4.0,47.0,22.0,0,0
2011-01-12 15:00:00,48,1,49,0,2011-01-12,15,2,1,0,clear,1.4,-5.0,47.0,28.0,0,0
2011-01-12 16:00:00,63,5,68,0,2011-01-12,16,2,1,0,clear,2.3,-3.0,44.0,22.0,0,0
2011-01-12 17:00:00,139,0,139,0,2011-01-12,17,2,1,0,clear,1.4,-4.0,47.0,24.0,0,0
2011-01-12 18:00:00,135,2,137,0,2011-01-12,18,2,1,0,clear,1.4,-6.0,47.0,35.0,0,0
2011-01-12 19:00:00,82,1,83,0,2011-01-12,19,2,1,0,clear,0.5,-6.0,47.0,28.0,0,0
2011-01-12 20:00:00,54,2,56,0,2011-01-12,20,2,1,0,clear,-0.5,-7.0,50.0,22.0,0,0
2011-01-12 21:00:00,57,0,57,0,2011-01-12,21,2,1,0,clear,-0.5,-7.0,55.0,22.0,0,0
2011-01-12 22:00:00,32,1,33,0,2011-01-12,22,2,1,0,clear,-0.5,-8.0,55.0,30.0,0,0
2011-01-12 23:00:00,19,1,20,0,2011-01-12,23,2,1,0,clear,-1.4,-9.0,59.0,28.0,0,0
2011-01-13 00:00:00,6,1,7,0,2011-01-13,0,3,1,0,clear,-1.4,-8.0,59.0,19.0,0,0
2011-01-13 01:00:00,2,0,2,0,2011-01-13,1,3,1,0,clear,-1.4,-8.0,50.0,19.0,0,0
2011-01-13 02:00:00,2,0,2,0,2011-01-13,2,3,1,0,clear,-1.4,-8.0,50.0,24.0,0,0
2011-01-13 03:00:00,3,0,3,0,2011-01-13,3,3,1,0,clear,-1.4,-8.0,50.0,22.0,0,0
2011-01-13 04:00:00,4,0,4,0,2011-01-13,4,3,1,0,clear,-1.4,-8.0,50.0,17.0,0,0
2011-01-13 05:00:00,3,0,3,0,2011-01-13,5,3,1,0,clear,-1.4,-8.0,50.0,20.0,0,0
2011-01-13 06:00:00,28,0,28,0,2011-01-13,6,3,1,0,clear,-2.4,-6.0,54.0,9.0,0,0
2011-01-13 07:00:00,72,0,72,0,2011-01-13,7,3,1,0,clear,-2.4,-6.0,54.0,9.0,0,0
2011-01-13 08:00:00,197,5,202,0,2011-01-13,8,3,1,0,clear,-1.4,-7.0,50.0,13.0,0,0
2011-01-13 09:00:00,137,2,139,0,2011-01-13,9,3,1,0,clear,-1.4,-8.0,50.0,22.0,0,0
2011-01-13 10:00:00,36,2,38,0,2011-01-13,10,3,1,0,clouds,-0.5,-7.0,50.0,24.0,0,0
2011-01-13 11:00:00,33,4,37,0,2011-01-13,11,3,1,0,clouds,1.4,-5.0,44.0,30.0,0,0
2011-01-13 12:00:00,49,3,52,0,2011-01-13,12,3,1,0,clear,1.4,-5.0,44.0,28.0,0,0
2011-01-13 13:00:00,81,2,83,0,2011-01-13,13,3,1,0,clear,2.3,-3.0,41.0,30.0,0,0
2011-01-13 14:00:00,39,3,42,0,2011-01-13,14,3,1,0,clear,2.3,-3.0,41.0,26.0,0,0
2011-01-13 15:00:00,55,5,60,0,2011-01-13,15,3,1,0,clear,3.3,-2.0,38.0,20.0,0,0
2011-01-13 16:00:00,76,2,78,0,2011-01-13,16,3,1,0,clear,3.3,-2.0,38.0,24.0,0,0
2011-01-13 17:00:00,158,4,162,0,2011-01-13,17,3,1,0,clear,1.4,-4.0,40.0,19.0,0,0
2011-01-13 18:00:00,141,3,144,0,2011-01-13,18,3,1,0,clear,1.4,-4.0,40.0,22.0,0,0
2011-01-13 19:00:00,98,1,99,0,2011-01-13,19,3,1,0,clear,-0.5,-6.0,47.0,17.0,0,0
2011-01-13 20:00:00,64,0,64,0,2011-01-13,20,3,1,0,clear,-0.5,-6.0,47.0,15.0,0,0
2011-01-13 21:00:00,40,0,40,0,2011-01-13,21,3,1,0,clear,-1.4,-8.0,46.0,20.0,0,0
2011-01-13 22:00:00,30,0,30,0,2011-01-13,22,3,1,0,clear,-1.4,-8.0,46.0,22.0,0,0
2011-01-13 23:00:00,14,1,15,0,2011-01-13,23,3,1,0,clear,-2.4,-7.0,50.0,13.0,0,0
2011-01-14 00:00:00,14,0,14,0,2011-01-14,0,4,1,0,clear,-2.4,-7.0,50.0,13.0,0,0
2011-01-14 01:00:00,5,0,5,0,2011-01-14,1,4,1,0,clear,-3.3,-8.0,54.0,11.0,0,0
2011-01-14 02:00:00,1,0,1,0,2011-01-14,2,4,1,0,clear,-3.3,-8.0,54.0,9.0,0,0
2011-01-14 03:00:00,1,0,1,0,2011-01-14,3,4,1,0,clear,-3.3,-7.0,54.0,7.0,0,0
2011-01-14 04:00:00,0,0,0,1,2011-01-14,4,4,1,0,clear,-3.3,-7.0,54.0,6.5,1,0
2011-01-14 05:00:00,8,0,8,0,2011-01-14,5,4,1,0,clear,-3.3,-7.0,54.0,6.0,0,0
2011-01-14 06:00:00,17,0,17,0,2011-01-14,6,4,1,0,clear,-3.3,-4.0,54.0,0.0,0,0
2011-01-14 07:00:00,70,0,70,0,2011-01-14,7,4,1,0,clear,-3.3,-8.0,74.0,11.0,0,0
2011-01-14 08:00:00,156,2,158,0,2011-01-14,8,4,1,0,clear,-2.4,-5.0,68.0,0.0,0,0
2011-01-14 09:00:00,117,0,117,0,2011-01-14,9,4,1,0,clear,-1.4,-6.0,69.0,9.0,0,0
2011-01-14 10:00:00,40,4,44,0,2011-01-14,10,4,1,0,clear,0.5,-4.0,55.0,13.0,0,0
2011-01-14 11:00:00,47,6,53,0,2011-01-14,11,4,1,0,clear,0.5,-5.0,51.0,19.0,0,0
2011-01-14 12:00:00,59,2,61,0,2011-01-14,12,4,1,0,clear,1.4,-3.0,44.0,17.0,0,0
2011-01-14 13:00:00,73,4,77,0,2011-01-14,13,4,1,0,clear,2.3,-3.0,37.0,26.0,0,0
2011-01-14 14:00:00,59,5,64,0,2011-01-14,14,4,1,0,clear,2.3,-2.0,41.0,19.0,0,0
2011-01-14 15:00:00,59,9,68,0,2011-01-14,15,4,1,0,clear,3.3,-0.0,38.0,11.0,0,0
2011-01-14 16:00:00,87,3,90,0,2011-01-14,16,4,1,0,clear,2.3,-0.0,41.0,7.0,0,0
2011-01-14 17:00:00,155,4,159,0,2011-01-14,17,4,1,0,clear,2.3,-1.0,41.0,11.0,0,0
2011-01-14 18:00:00,134,5,139,0,2011-01-14,18,4,1,0,clear,1.4,1.0,47.0,0.0,0,0
2011-01-14 19:00:00,89,3,92,0,2011-01-14,19,4,1,0,clear,-0.5,-3.0,59.0,6.0,0,0
2011-01-14 20:00:00,68,0,68,0,2011-01-14,20,4,1,0,clear,0.5,-0.0,59.0,0.0,0,0
2011-01-14 21:00:00,48,4,52,0,2011-01-14,21,4,1,0,clear,-0.5,-1.0,69.0,0.0,0,0
2011-01-14 22:00:00,34,2,36,0,2011-01-14,22,4,1,0,clouds,-0.5,-1.0,69.0,0.0,0,0
2011-01-14 23:00:00,26,1,27,0,2011-01-14,23,4,1,0,clouds,0.5,-0.0,55.0,0.0,0,0
2011-01-15 00:00:00,25,3,28,0,2011-01-15,0,5,1,1,clear,0.5,-0.0,55.0,0.0,0,0
2011-01-15 01:00:00,18,2,20,0,2011-01-15,1,5,1,1,clouds,-0.5,-3.0,59.0,6.0,0,0
2011-01-15 02:00:00,12,0,12,0,2011-01-15,2,5,1,1,clouds,-0.5,-3.0,59.0,6.0,0,0
2011-01-15 03:00:00,7,1,8,0,2011-01-15,3,5,1,1,clouds,-0.5,-1.0,59.0,0.0,0,0
2011-01-15 04:00:00,5,0,5,0,2011-01-15,4,5,1,1,clouds,-0.5,-1.0,59.0,0.0,0,0
2011-01-15 05:00:00,1,0,1,0,2011-01-15,5,5,1,1,clear,-0.5,-1.0,59.0,0.0,0,0
2011-01-15 06:00:00,2,1,3,0,2011-01-15,6,5,1,1,clear,-1.4,-5.0,63.0,7.0,0,0
2011-01-15 07:00:00,9,1,10,0,2011-01-15,7,5,1,1,clear,-1.4,-2.0,63.0,0.0,0,0
2011-01-15 08:00:00,22,1,23,0,2011-01-15,8,5,1,1,clear,-1.4,-6.0,63.0,9.0,0,0
2011-01-15 09:00:00,31,2,33,0,2011-01-15,9,5,1,1,clear,-0.5,-4.0,64.0,9.0,0,0
2011-01-15 10:00:00,57,2,59,0,2011-01-15,10,5,1,1,clear,0.5,-3.0,59.0,11.0,0,0
2011-01-15 11:00:00,54,18,72,0,2011-01-15,11,5,1,1,clear,1.4,-3.0,55.0,15.0,0,0
2011-01-15 12:00:00,74,15,89,0,2011-01-15,12,5,1,1,clear,3.3,-1.0,48.0,15.0,0,0
2011-01-15 13:00:00,80,21,101,0,2011-01-15,13,5,1,1,clear,5.2,1.0,38.0,20.0,0,0
2011-01-15 14:00:00,92,26,118,0,2011-01-15,14,5,1,1,clear,6.1,3.0,39.0,19.0,0,0
2011-01-15 15:00:00,108,21,129,0,2011-01-15,15,5,1,1,clouds,7.0,5.0,36.0,13.0,0,0
2011-01-15 16:00:00,95,33,128,0,2011-01-15,16,5,1,1,clouds,8.0,6.0,34.0,13.0,0,0
2011-01-15 17:00:00,54,29,83,0,2011-01-15,17,5,1,1,clouds,7.0,4.0,36.0,19.0,0,0
2011-01-15 18:00:00,69,15,84,0,2011-01-15,18,5,1,1,clouds,6.1,3.0,45.0,17.0,0,0
2011-01-15 19:00:00,60,14,74,0,2011-01-15,19,5,1,1,clouds,7.0,4.0,39.0,17.0,0,0
2011-01-15 20:00:00,35,6,41,0,2011-01-15,20,5,1,1,clouds,7.0,4.0,39.0,17.0,0,0
2011-01-15 21:00:00,51,6,57,0,2011-01-15,21,5,1,1,clouds,7.0,4.0,39.0,15.0,0,0
2011-01-15 22:00:00,26,0,26,0,2011-01-15,22,5,1,1,clouds,6.1,5.0,42.0,7.0,0,0
2011-01-15 23:00:00,39,5,44,0,2011-01-15,23,5,1,1,clear,6.1,3.0,45.0,19.0,0,0
2011-01-16 00:00:00,33,6,39,0,2011-01-16,0,6,1,1,clear,4.2,4.0,56.0,0.0,0,0
2011-01-16 01:00:00,19,4,23,0,2011-01-16,1,6,1,1,clear,4.2,2.0,56.0,9.0,0,0
2011-01-16 02:00:00,13,3,16,0,2011-01-16,2,6,1,1,clear,4.2,3.0,56.0,6.0,0,0
2011-01-16 03:00:00,6,9,15,0,2011-01-16,3,6,1,1,clear,2.3,2.0,69.0,0.0,0,0
2011-01-16 04:00:00,1,0,1,0,2011-01-16,4,6,1,1,clear,4.2,1.0,56.0,11.0,0,0
2011-01-16 05:00:00,1,1,2,0,2011-01-16,5,6,1,1,clouds,4.2,1.0,56.0,11.0,0,0
2011-01-16 06:00:00,1,0,1,0,2011-01-16,6,6,1,1,clouds,4.2,1.0,56.0,11.0,0,0
2011-01-16 07:00:00,3,0,3,0,2011-01-16,7,6,1,1,clouds,3.3,-2.0,56.0,20.0,0,0
2011-01-16 08:00:00,18,0,18,0,2011-01-16,8,6,1,1,clear,2.3,-2.0,55.0,19.0,0,0
2011-01-16 09:00:00,29,3,32,0,2011-01-16,9,6,1,1,clear,2.3,-2.0,51.0,17.0,0,0
2011-01-16 10:00:00,71,8,79,0,2011-01-16,10,6,1,1,clear,2.3,-2.0,51.0,19.0,0,0
2011-01-16 11:00:00,70,23,93,0,2011-01-16,11,6,1,1,clear,3.3,-1.0,44.0,17.0,0,0
2011-01-16 12:00:00,75,29,104,0,2011-01-16,12,6,1,1,clear,3.3,-2.0,41.0,19.0,0,0
2011-01-16 13:00:00,95,23,118,0,2011-01-16,13,6,1,1,clear,4.2,-1.0,35.0,20.0,0,0
2011-01-16 14:00:00,69,22,91,0,2011-01-16,14,6,1,1,clear,5.2,2.0,36.0,17.0,0,0
2011-01-16 15:00:00,78,35,113,0,2011-01-16,15,6,1,1,clear,4.2,-0.0,38.0,17.0,0,0
2011-01-16 16:00:00,77,22,99,0,2011-01-16,16,6,1,1,clear,3.3,-1.0,38.0,15.0,0,0
2011-01-16 17:00:00,82,23,105,0,2011-01-16,17,6,1,1,clear,2.3,-2.0,37.0,17.0,0,0
2011-01-16 18:00:00,56,11,67,0,2011-01-16,18,6,1,1,clear,1.4,-2.0,40.0,11.0,0,0
2011-01-16 19:00:00,47,14,61,0,2011-01-16,19,6,1,1,clear,0.5,-3.0,47.0,9.0,0,0
2011-01-16 20:00:00,50,7,57,0,2011-01-16,20,6,1,1,clear,0.5,-3.0,47.0,11.0,0,0
2011-01-16 21:00:00,22,6,28,0,2011-01-16,21,6,1,1,clear,0.5,-3.0,51.0,11.0,0,0
2011-01-16 22:00:00,19,2,21,0,2011-01-16,22,6,1,1,clouds,1.4,-2.0,49.0,9.0,0,0
2011-01-16 23:00:00,18,0,18,0,2011-01-16,23,6,1,1,clouds,1.4,-1.0,40.0,7.0,0,0
2011-01-17 00:00:00,16,1,17,0,2011-01-17,0,0,1,0,clouds,1.4,-3.0,47.0,15.0,0,1
2011-01-17 01:00:00,15,1,16,0,2011-01-17,1,0,1,0,clouds,1.4,-3.0,44.0,13.0,0,1
2011-01-17 02:00:00,8,0,8,0,2011-01-17,2,0,1,0,clouds,0.5,-5.0,43.0,17.0,0,1
2011-01-17 03:00:00,2,0,2,0,2011-01-17,3,0,1,0,clouds,0.5,-4.0,43.0,13.0,0,1
2011-01-17 04:00:00,2,1,3,0,2011-01-17,4,0,1,0,clouds,0.5,-3.0,43.0,9.0,0,1
2011-01-17 05:00:00,1,0,1,0,2011-01-17,5,0,1,0,clouds,0.5,-3.0,43.0,11.0,0,1
2011-01-17 06:00:00,5,0,5,0,2011-01-17,6,0,1,0,clouds,0.5,-4.0,43.0,13.0,0,1
2011-01-17 07:00:00,9,4,13,0,2011-01-17,7,0,1,0,clouds,-0.5,-4.0,50.0,9.0,0,1
2011-01-17 08:00:00,30,3,33,0,2011-01-17,8,0,1,0,clouds,-0.5,-6.0,47.0,15.0,0,1
2011-01-17 09:00:00,39,8,47,0,2011-01-17,9,0,1,0,clouds,-0.5,-6.0,47.0,15.0,0,1
2011-01-17 10:00:00,50,7,57,0,2011-01-17,10,0,1,0,clouds,-0.5,-6.0,50.0,17.0,0,1
2011-01-17 11:00:00,55,9,64,0,2011-01-17,11,0,1,0,clouds,-0.5,-6.0,55.0,13.0,0,1
2011-01-17 12:00:00,70,10,80,0,2011-01-17,12,0,1,0,clouds,0.5,-3.0,47.0,9.0,0,1
2011-01-17 13:00:00,80,13,93,0,2011-01-17,13,0,1,0,clouds,0.5,-3.0,47.0,9.0,0,1
2011-01-17 14:00:00,74,12,86,0,2011-01-17,14,0,1,0,clouds,0.5,-2.0,43.0,7.0,0,1
2011-01-17 15:00:00,72,21,93,0,2011-01-17,15,0,1,0,clouds,1.4,-2.0,47.0,11.0,0,1
2011-01-17 16:00:00,76,6,82,0,2011-01-17,16,0,1,0,clouds,1.4,-2.0,47.0,11.0,0,1
2011-01-17 17:00:00,67,4,71,0,2011-01-17,17,0,1,0,clear,1.4,-3.0,51.0,13.0,0,1
2011-01-17 18:00:00,85,7,92,0,2011-01-17,18,0,1,0,clouds,0.5,-5.0,55.0,17.0,0,1
2011-01-17 19:00:00,58,2,60,0,2011-01-17,19,0,1,0,light_rain,0.5,-4.0,59.0,13.0,0,1
2011-01-17 20:00:00,29,4,33,0,2011-01-17,20,0,1,0,light_rain,-0.5,-6.0,80.0,13.0,0,1
2011-01-17 21:00:00,24,3,27,0,2011-01-17,21,0,1,0,light_rain,-0.5,-6.0,80.0,13.0,0,1
2011-01-17 22:00:00,13,0,13,0,2011-01-17,22,0,1,0,light_rain,-1.4,-8.0,93.0,17.0,0,1
2011-01-17 23:00:00,3,1,4,0,2011-01-17,23,0,1,0,light_rain,-0.5,-7.0,86.0,19.0,0,1
2011-01-18 00:00:00,0,0,0,1,2011-01-18,0,1,1,0,light_rain,-0.35384615384615387,-6.769230769230769,86.0,19.23076923076923,1,0
2011-01-18 01:00:00,0,0,0,1,2011-01-18,1,1,1,0,light_rain,-0.20769230769230773,-6.538461538461538,86.0,19.46153846153846,1,0
2011-01-18 02:00:00,0,0,0,1,2011-01-18,2,1,1,0,light_rain,-0.0615384615384616,-6.3076923076923075,86.0,19.692307692307693,1,0
2011-01-18 03:00:00,0,0,0,1,2011-01-18,3,1,1,0,light_rain,0.08461538461538454,-6.076923076923077,86.0,19.923076923076923,1,0
2011-01-18 04:00:00,0,0,0,1,2011-01-18,4,1,1,0,light_rain,0.23076923076923067,-5.846153846153846,86.0,20.153846153846153,1,0
2011-01-18 05:00:00,0,0,0,1,2011-01-18,5,1,1,0,light_rain,0.3769230769230768,-5.615384615384615,86.0,20.384615384615383,1,0
2011-01-18 06:00:00,0,0,0,1,2011-01-18,6,1,1,0,light_rain,0.523076923076923,-5.384615384615384,86.0,20.615384615384617,1,0
2011-01-18 07:00:00,0,0,0,1,2011-01-18,7,1,1,0,light_rain,0.6692307692307691,-5.153846153846153,86.0,20.846153846153847,1,0
2011-01-18 08:00:00,0,0,0,1,2011-01-18,8,1,1,0,light_rain,0.8153846153846152,-4.923076923076923,86.0,21.076923076923077,1,0
2011-01-18 09:00:00,0,0,0,1,2011-01-18,9,1,1,0,light_rain,0.9615384615384613,-4.6923076923076925,86.0,21.307692307692307,1,0
2011-01-18 10:00:00,0,0,0,1,2011-01-18,10,1,1,0,light_rain,1.1076923076923075,-4.461538461538462,86.0,21.53846153846154,1,0
2011-01-18 11:00:00,0,0,0,1,2011-01-18,11,1,1,0,light_rain,1.2538461538461536,-4.230769230769231,86.0,21.76923076923077,1,0
2011-01-18 12:00:00,3,0,3,0,2011-01-18,12,1,1,0,clouds,1.4,-4.0,86.0,22.0,0,0
2011-01-18 13:00:00,22,0,22,0,2011-01-18,13,1,1,0,clouds,1.4,-3.0,86.0,15.0,0,0
2011-01-18 14:00:00,26,2,28,0,2011-01-18,14,1,1,0,clouds,2.3,-1.0,80.0,11.0,0,0
2011-01-18 15:00:00,32,3,35,0,2011-01-18,15,1,1,0,clouds,2.3,-1.0,87.0,11.0,0,0
2011-01-18 16:00:00,61,0,61,0,2011-01-18,16,1,1,0,clouds,2.3,-1.0,87.0,13.0,0,0
2011-01-18 17:00:00,124,1,125,0,2011-01-18,17,1,1,0,clouds,2.3,-1.0,82.0,13.0,0,0
2011-01-18 18:00:00,132,1,133,0,2011-01-18,18,1,1,0,clouds,2.3,-1.0,80.0,11.0,0,0
2011-01-18 19:00:00,98,1,99,0,2011-01-18,19,1,1,0,clouds,2.3,-1.0,80.0,9.0,0,0
2011-01-18 20:00:00,83,0,83,0,2011-01-18,20,1,1,0,clouds,2.3,2.0,87.0,0.0,0,0
2011-01-18 21:00:00,41,0,41,0,2011-01-18,21,1,1,0,clouds,2.3,-0.0,93.0,7.0,0,0
2011-01-18 22:00:00,33,0,33,0,2011-01-18,22,1,1,0,clouds,2.3,1.0,93.0,6.0,0,0
2011-01-18 23:00:00,19,1,20,0,2011-01-18,23,1,1,0,clouds,2.3,2.0,93.0,0.0,0,0
2011-01-19 00:00:00,3,0,3,0,2011-01-19,0,2,1,0,clouds,2.3,2.0,93.0,0.0,0,0
2011-01-19 01:00:00,6,1,7,0,2011-01-19,1,2,1,0,light_rain,2.3,-1.0,93.0,9.0,0,0
2011-01-19 02:00:00,3,0,3,0,2011-01-19,2,2,1,0,light_rain,2.3,-1.0,93.0,9.0,0,0
2011-01-19 03:00:00,0,0,0,1,2011-01-19,3,2,1,0,light_rain,2.3,-1.0,93.0,9.0,1,0
2011-01-19 04:00:00,1,1,2,0,2011-01-19,4,2,1,0,light_rain,2.3,-1.0,93.0,9.0,0,0
2011-01-19 05:00:00,7,0,7,0,2011-01-19,5,2,1,0,clouds,2.3,1.0,93.0,6.0,0,0
2011-01-19 06:00:00,32,0,32,0,2011-01-19,6,2,1,0,clouds,2.3,1.0,93.0,6.0,0,0
2011-01-19 07:00:00,89,1,90,0,2011-01-19,7,2,1,0,clouds,3.3,1.0,92.0,7.0,0,0
2011-01-19 08:00:00,196,1,197,0,2011-01-19,8,2,1,0,clouds,3.3,1.0,93.0,7.0,0,0
2011-01-19 09:00:00,107,2,109,0,2011-01-19,9,2,1,0,clouds,3.3,1.0,93.0,7.0,0,0
2011-01-19 10:00:00,46,1,47,0,2011-01-19,10,2,1,0,clouds,4.2,2.0,93.0,9.0,0,0
2011-01-19 11:00:00,47,5,52,0,2011-01-19,11,2,1,0,clouds,5.2,4.0,87.0,6.0,0,0
2011-01-19 12:00:00,65,5,70,0,2011-01-19,12,2,1,0,clouds,6.1,5.0,81.0,6.0,0,0
2011-01-19 13:00:00,67,11,78,0,2011-01-19,13,2,1,0,clear,10.8,11.0,62.0,19.0,0,0
2011-01-19 14:00:00,68,7,75,0,2011-01-19,14,2,1,0,clear,10.8,11.0,58.0,17.0,0,0
2011-01-19 15:00:00,78,4,82,0,2011-01-19,15,2,1,0,clear,10.8,11.0,54.0,19.0,0,0
2011-01-19 16:00:00,94,10,104,0,2011-01-19,16,2,1,0,clear,9.9,10.0,58.0,26.0,0,0
2011-01-19 17:00:00,190,7,197,0,2011-01-19,17,2,1,0,clear,8.9,6.0,57.0,22.0,0,0
2011-01-19 18:00:00,156,5,161,0,2011-01-19,18,2,1,0,clear,8.0,5.0,61.0,19.0,0,0
2011-01-19 19:00:00,108,4,112,0,2011-01-19,19,2,1,0,clear,7.0,3.0,57.0,28.0,0,0
2011-01-19 20:00:00,74,2,76,0,2011-01-19,20,2,1,0,clear,7.0,4.0,49.0,20.0,0,0
