hour,date,hour_of_day,day_of_week,month,is_weekend,temperature_c,humidity,windspeed_kmh,conditions,registered_count,direct_count,total_count,holiday,is_holiday,is_workday
2011-01-11 21:00:00,2011-01-11,21,1,1,0,-0.5,86.0,6.0,light_rain,20,0,20,,0,1
2011-01-11 22:00:00,2011-01-11,22,1,1,0,-0.5,93.0,7.0,light_rain,28,1,29,,0,1
2011-01-11 23:00:00,2011-01-11,23,1,1,0,-0.5,93.0,6.0,light_rain,18,1,19,,0,1
2011-01-12 00:00:00,2011-01-12,0,2,1,0,-0.5,86.0,6.0,clouds,7,0,7,,0,1
2011-01-12 01:00:00,2011-01-12,1,2,1,0,-0.5,86.0,7.0,clouds,6,0,6,,0,1
2011-01-12 02:00:00,2011-01-12,2,2,1,0,-1.4,86.0,9.0,clear,1,0,1,,0,1
2011-01-12 05:00:00,2011-01-12,5,2,1,0,-1.4,86.0,11.0,clear,5,0,5,,0,1
2011-01-12 06:00:00,2011-01-12,6,2,1,0,-2.4,93.0,9.0,clear,16,0,16,,0,1
2011-01-12 07:00:00,2011-01-12,7,2,1,0,-1.4,69.0,9.0,clear,54,0,54,,0,1
2011-01-12 08:00:00,2011-01-12,8,2,1,0,-0.5,59.0,11.0,clear,125,3,128,,0,1
2011-01-12 09:00:00,2011-01-12,9,2,1,0,-0.5,59.0,22.0,clear,78,3,81,,0,1
2011-01-12 10:00:00,2011-01-12,10,2,1,0,0.5,55.0,15.0,clear,39,0,39,,0,1
2011-01-12 11:00:00,2011-01-12,11,2,1,0,1.4,51.0,26.0,clear,32,3,35,,0,1
2011-01-12 12:00:00,2011-01-12,12,2,1,0,1.4,47.0,39.0,clear,52,3,55,,0,1
2011-01-12 13:00:00,2011-01-12,13,2,1,0,2.3,44.0,24.0,clear,49,0,49,,0,1
2011-01-12 14:00:00,2011-01-12,14,2,1,0,1.4,47.0,22.0,clear,44,0,44,,0,1
2011-01-12 15:00:00,2011-01-12,15,2,1,0,1.4,47.0,28.0,clear,48,1,49,,0,1
2011-01-12 16:00:00,2011-01-12,16,2,1,0,2.3,44.0,22.0,clear,63,5,68,,0,1
2011-01-12 17:00:00,2011-01-12,17,2,1,0,1.4,47.0,24.0,clear,139,0,139,,0,1
2011-01-12 18:00:00,2011-01-12,18,2,1,0,1.4,47.0,35.0,clear,135,2,137,,0,1
2011-01-12 19:00:00,2011-01-12,19,2,1,0,0.5,47.0,28.0,clear,82,1,83,,0,1
2011-01-12 20:00:00,2011-01-12,20,2,1,0,-0.5,50.0,22.0,clear,54,2,56,,0,1
2011-01-12 21:00:00,2011-01-12,21,2,1,0,-0.5,55.0,22.0,clear,57,0,57,,0,1
2011-01-12 22:00:00,2011-01-12,22,2,1,0,-0.5,55.0,30.0,clear,32,1,33,,0,1
2011-01-12 23:00:00,2011-01-12,23,2,1,0,-1.4,59.0,28.0,clear,19,1,20,,0,1
2011-01-13 00:00:00,2011-01-13,0,3,1,0,-1.4,59.0,19.0,clear,6,1,7,,0,1
2011-01-13 01:00:00,2011-01-13,1,3,1,0,-1.4,50.0,19.0,clear,2,0,2,,0,1
2011-01-13 02:00:00,2011-01-13,2,3,1,0,-1.4,50.0,24.0,clear,2,0,2,,0,1
2011-01-13 03:00:00,2011-01-13,3,3,1,0,-1.4,50.0,22.0,clear,3,0,3,,0,1
2011-01-13 04:00:00,2011-01-13,4,3,1,0,-1.4,50.0,17.0,clear,4,0,4,,0,1
2011-01-13 05:00:00,2011-01-13,5,3,1,0,-1.4,50.0,20.0,clear,3,0,3,,0,1
2011-01-13 06:00:00,2011-01-13,6,3,1,0,-2.4,54.0,9.0,clear,28,0,28,,0,1
2011-01-13 07:00:00,2011-01-13,7,3,1,0,-2.4,54.0,9.0,clear,72,0,72,,0,1
2011-01-13 08:00:00,2011-01-13,8,3,1,0,-1.4,50.0,13.0,clear,197,5,202,,0,1
2011-01-13 09:00:00,2011-01-13,9,3,1,0,-1.4,50.0,22.0,clear,137,2,139,,0,1
2011-01-13 10:00:00,2011-01-13,10,3,1,0,-0.5,50.0,24.0,clouds,36,2,38,,0,1
2011-01-13 11:00:00,2011-01-13,11,3,1,0,1.4,44.0,30.0,clouds,33,4,37,,0,1
2011-01-13 12:00:00,2011-01-13,12,3,1,0,1.4,44.0,28.0,clear,49,3,52,,0,1
2011-01-13 13:00:00,2011-01-13,13,3,1,0,2.3,41.0,30.0,clear,81,2,83,,0,1
2011-01-13 14:00:00,2011-01-13,14,3,1,0,2.3,41.0,26.0,clear,39,3,42,,0,1
2011-01-13 15:00:00,2011-01-13,15,3,1,0,3.3,38.0,20.0,clear,55,5,60,,0,1
2011-01-13 16:00:00,2011-01-13,16,3,1,0,3.3,38.0,24.0,clear,76,2,78,,0,1
2011-01-13 17:00:00,2011-01-13,17,3,1,0,1.4,40.0,19.0,clear,158,4,162,,0,1
2011-01-13 18:00:00,2011-01-13,18,3,1,0,1.4,40.0,22.0,clear,141,3,144,,0,1
2011-01-13 19:00:00,2011-01-13,19,3,1,0,-0.5,47.0,17.0,clear,98,1,99,,0,1
2011-01-13 20:00:00,2011-01-13,20,3,1,0,-0.5,47.0,15.0,clear,64,0,64,,0,1
2011-01-13 21:00:00,2011-01-13,21,3,1,0,-1.4,46.0,20.0,clear,40,0,40,,0,1
2011-01-13 22:00:00,2011-01-13,22,3,1,0,-1.4,46.0,22.0,clear,30,0,30,,0,1
2011-01-13 23:00:00,2011-01-13,23,3,1,0,-2.4,50.0,13.0,clear,14,1,15,,0,1
2011-01-14 00:00:00,2011-01-14,0,4,1,0,-2.4,50.0,13.0,clear,14,0,14,,0,1
2011-01-14 01:00:00,2011-01-14,1,4,1,0,-3.3,54.0,11.0,clear,5,0,5,,0,1
2011-01-14 02:00:00,2011-01-14,2,4,1,0,-3.3,54.0,9.0,clear,1,0,1,,0,1
2011-01-14 03:00:00,2011-01-14,3,4,1,0,-3.3,54.0,7.0,clear,1,0,1,,0,1
2011-01-14 05:00:00,2011-01-14,5,4,1,0,-3.3,54.0,6.0,clear,8,0,8,,0,1
2011-01-14 06:00:00,2011-01-14,6,4,1,0,-3.3,54.0,0.0,clear,17,0,17,,0,1
2011-01-14 07:00:00,2011-01-14,7,4,1,0,-3.3,74.0,11.0,clear,70,0,70,,0,1
2011-01-14 08:00:00,2011-01-14,8,4,1,0,-2.4,68.0,0.0,clear,156,2,158,,0,1
2011-01-14 09:00:00,2011-01-14,9,4,1,0,-1.4,69.0,9.0,clear,117,0,117,,0,1
2011-01-14 10:00:00,2011-01-14,10,4,1,0,0.5,55.0,13.0,clear,40,4,44,,0,1
2011-01-14 11:00:00,2011-01-14,11,4,1,0,0.5,51.0,19.0,clear,47,6,53,,0,1
2011-01-14 12:00:00,2011-01-14,12,4,1,0,1.4,44.0,17.0,clear,59,2,61,,0,1
2011-01-14 13:00:00,2011-01-14,13,4,1,0,2.3,37.0,26.0,clear,73,4,77,,0,1
2011-01-14 14:00:00,2011-01-14,14,4,1,0,2.3,41.0,19.0,clear,59,5,64,,0,1
2011-01-14 15:00:00,2011-01-14,15,4,1,0,3.3,38.0,11.0,clear,59,9,68,,0,1
2011-01-14 16:00:00,2011-01-14,16,4,1,0,2.3,41.0,7.0,clear,87,3,90,,0,1
2011-01-14 17:00:00,2011-01-14,17,4,1,0,2.3,41.0,11.0,clear,155,4,159,,0,1
2011-01-14 18:00:00,2011-01-14,18,4,1,0,1.4,47.0,0.0,clear,134,5,139,,0,1
2011-01-14 19:00:00,2011-01-14,19,4,1,0,-0.5,59.0,6.0,clear,89,3,92,,0,1
2011-01-14 20:00:00,2011-01-14,20,4,1,0,0.5,59.0,0.0,clear,68,0,68,,0,1
2011-01-14 21:00:00,2011-01-14,21,4,1,0,-0.5,69.0,0.0,clear,48,4,52,,0,1
2011-01-14 22:00:00,2011-01-14,22,4,1,0,-0.5,69.0,0.0,clouds,34,2,36,,0,1
2011-01-14 23:00:00,2011-01-14,23,4,1,0,0.5,55.0,0.0,clouds,26,1,27,,0,1
2011-01-15 00:00:00,2011-01-15,0,5,1,1,0.5,55.0,0.0,clear,25,3,28,,0,0
2011-01-15 01:00:00,2011-01-15,1,5,1,1,-0.5,59.0,6.0,clouds,18,2,20,,0,0
2011-01-15 02:00:00,2011-01-15,2,5,1,1,-0.5,59.0,6.0,clouds,12,0,12,,0,0
2011-01-15 03:00:00,2011-01-15,3,5,1,1,-0.5,59.0,0.0,clouds,7,1,8,,0,0
2011-01-15 04:00:00,2011-01-15,4,5,1,1,-0.5,59.0,0.0,clouds,5,0,5,,0,0
2011-01-15 05:00:00,2011-01-15,5,5,1,1,-0.5,59.0,0.0,clear,1,0,1,,0,0
2011-01-15 06:00:00,2011-01-15,6,5,1,1,-1.4,63.0,7.0,clear,2,1,3,,0,0
2011-01-15 07:00:00,2011-01-15,7,5,1,1,-1.4,63.0,0.0,clear,9,1,10,,0,0
2011-01-15 08:00:00,2011-01-15,8,5,1,1,-1.4,63.0,9.0,clear,22,1,23,,0,0
2011-01-15 09:00:00,2011-01-15,9,5,1,1,-0.5,64.0,9.0,clear,31,2,33,,0,0
2011-01-15 10:00:00,2011-01-15,10,5,1,1,0.5,59.0,11.0,clear,57,2,59,,0,0
2011-01-15 11:00:00,2011-01-15,11,5,1,1,1.4,55.0,15.0,clear,54,18,72,,0,0
2011-01-15 12:00:00,2011-01-15,12,5,1,1,3.3,48.0,15.0,clear,74,15,89,,0,0
2011-01-15 13:00:00,2011-01-15,13,5,1,1,5.2,38.0,20.0,clear,80,21,101,,0,0
2011-01-15 14:00:00,2011-01-15,14,5,1,1,6.1,39.0,19.0,clear,92,26,118,,0,0
2011-01-15 15:00:00,2011-01-15,15,5,1,1,7.0,36.0,13.0,clouds,108,21,129,,0,0
2011-01-15 16:00:00,2011-01-15,16,5,1,1,8.0,34.0,13.0,clouds,95,33,128,,0,0
2011-01-15 17:00:00,2011-01-15,17,5,1,1,7.0,36.0,19.0,clouds,54,29,83,,0,0
2011-01-15 18:00:00,2011-01-15,18,5,1,1,6.1,45.0,17.0,clouds,69,15,84,,0,0
2011-01-15 19:00:00,2011-01-15,19,5,1,1,7.0,39.0,17.0,clouds,60,14,74,,0,0
2011-01-15 20:00:00,2011-01-15,20,5,1,1,7.0,39.0,17.0,clouds,35,6,41,,0,0
2011-01-15 21:00:00,2011-01-15,21,5,1,1,7.0,39.0,15.0,clouds,51,6,57,,0,0
2011-01-15 22:00:00,2011-01-15,22,5,1,1,6.1,42.0,7.0,clouds,26,0,26,,0,0
2011-01-15 23:00:00,2011-01-15,23,5,1,1,6.1,45.0,19.0,clear,39,5,44,,0,0
2011-01-16 00:00:00,2011-01-16,0,6,1,1,4.2,56.0,0.0,clear,33,6,39,,0,0
2011-01-16 01:00:00,2011-01-16,1,6,1,1,4.2,56.0,9.0,clear,19,4,23,,0,0
2011-01-16 02:00:00,2011-01-16,2,6,1,1,4.2,56.0,6.0,clear,13,3,16,,0,0
2011-01-16 03:00:00,2011-01-16,3,6,1,1,2.3,69.0,0.0,clear,6,9,15,,0,0
2011-01-16 04:00:00,2011-01-16,4,6,1,1,4.2,56.0,11.0,clear,1,0,1,,0,0
2011-01-16 05:00:00,2011-01-16,5,6,1,1,4.2,56.0,11.0,clouds,1,1,2,,0,0
2011-01-16 06:00:00,2011-01-16,6,6,1,1,4.2,56.0,11.0,clouds,1,0,1,,0,0
2011-01-16 07:00:00,2011-01-16,7,6,1,1,3.3,56.0,20.0,clouds,3,0,3,,0,0
2011-01-16 08:00:00,2011-01-16,8,6,1,1,2.3,55.0,19.0,clear,18,0,18,,0,0
2011-01-16 09:00:00,2011-01-16,9,6,1,1,2.3,51.0,17.0,clear,29,3,32,,0,0
2011-01-16 10:00:00,2011-01-16,10,6,1,1,2.3,51.0,19.0,clear,71,8,79,,0,0
2011-01-16 11:00:00,2011-01-16,11,6,1,1,3.3,44.0,17.0,clear,70,23,93,,0,0
2011-01-16 12:00:00,2011-01-16,12,6,1,1,3.3,41.0,19.0,clear,75,29,104,,0,0
2011-01-16 13:00:00,2011-01-16,13,6,1,1,4.2,35.0,20.0,clear,95,23,118,,0,0
2011-01-16 14:00:00,2011-01-16,14,6,1,1,5.2,36.0,17.0,clear,69,22,91,,0,0
2011-01-16 15:00:00,2011-01-16,15,6,1,1,4.2,38.0,17.0,clear,78,35,113,,0,0
2011-01-16 16:00:00,2011-01-16,16,6,1,1,3.3,38.0,15.0,clear,77,22,99,,0,0
2011-01-16 17:00:00,2011-01-16,17,6,1,1,2.3,37.0,17.0,clear,82,23,105,,0,0
2011-01-16 18:00:00,2011-01-16,18,6,1,1,1.4,40.0,11.0,clear,56,11,67,,0,0
2011-01-16 19:00:00,2011-01-16,19,6,1,1,0.5,47.0,9.0,clear,47,14,61,,0,0
2011-01-16 20:00:00,2011-01-16,20,6,1,1,0.5,47.0,11.0,clear,50,7,57,,0,0
2011-01-16 21:00:00,2011-01-16,21,6,1,1,0.5,51.0,11.0,clear,22,6,28,,0,0
2011-01-16 22:00:00,2011-01-16,22,6,1,1,1.4,49.0,9.0,clouds,19,2,21,,0,0
2011-01-16 23:00:00,2011-01-16,23,6,1,1,1.4,40.0,7.0,clouds,18,0,18,,0,0
2011-01-17 00:00:00,2011-01-17,0,0,1,0,1.4,47.0,15.0,clouds,16,1,17,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 01:00:00,2011-01-17,1,0,1,0,1.4,44.0,13.0,clouds,15,1,16,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 02:00:00,2011-01-17,2,0,1,0,0.5,43.0,17.0,clouds,8,0,8,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 03:00:00,2011-01-17,3,0,1,0,0.5,43.0,13.0,clouds,2,0,2,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 04:00:00,2011-01-17,4,0,1,0,0.5,43.0,9.0,clouds,2,1,3,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 05:00:00,2011-01-17,5,0,1,0,0.5,43.0,11.0,clouds,1,0,1,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 06:00:00,2011-01-17,6,0,1,0,0.5,43.0,13.0,clouds,5,0,5,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 07:00:00,2011-01-17,7,0,1,0,-0.5,50.0,9.0,clouds,9,4,13,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 08:00:00,2011-01-17,8,0,1,0,-0.5,47.0,15.0,clouds,30,3,33,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 09:00:00,2011-01-17,9,0,1,0,-0.5,47.0,15.0,clouds,39,8,47,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 10:00:00,2011-01-17,10,0,1,0,-0.5,50.0,17.0,clouds,50,7,57,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 11:00:00,2011-01-17,11,0,1,0,-0.5,55.0,13.0,clouds,55,9,64,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 12:00:00,2011-01-17,12,0,1,0,0.5,47.0,9.0,clouds,70,10,80,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 13:00:00,2011-01-17,13,0,1,0,0.5,47.0,9.0,clouds,80,13,93,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 14:00:00,2011-01-17,14,0,1,0,0.5,43.0,7.0,clouds,74,12,86,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 15:00:00,2011-01-17,15,0,1,0,1.4,47.0,11.0,clouds,72,21,93,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 16:00:00,2011-01-17,16,0,1,0,1.4,47.0,11.0,clouds,76,6,82,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 17:00:00,2011-01-17,17,0,1,0,1.4,51.0,13.0,clear,67,4,71,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 18:00:00,2011-01-17,18,0,1,0,0.5,55.0,17.0,clouds,85,7,92,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 19:00:00,2011-01-17,19,0,1,0,0.5,59.0,13.0,light_rain,58,2,60,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 20:00:00,2011-01-17,20,0,1,0,-0.5,80.0,13.0,light_rain,29,4,33,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 21:00:00,2011-01-17,21,0,1,0,-0.5,80.0,13.0,light_rain,24,3,27,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 22:00:00,2011-01-17,22,0,1,0,-1.4,93.0,17.0,light_rain,13,0,13,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-17 23:00:00,2011-01-17,23,0,1,0,-0.5,86.0,19.0,light_rain,3,1,4,"Dr. Martin Luther King, Jr.'s Birthday",1,0
2011-01-18 12:00:00,2011-01-18,12,1,1,0,1.4,86.0,22.0,clouds,3,0,3,,0,1
2011-01-18 13:00:00,2011-01-18,13,1,1,0,1.4,86.0,15.0,clouds,22,0,22,,0,1
2011-01-18 14:00:00,2011-01-18,14,1,1,0,2.3,80.0,11.0,clouds,26,2,28,,0,1
2011-01-18 15:00:00,2011-01-18,15,1,1,0,2.3,87.0,11.0,clouds,32,3,35,,0,1
2011-01-18 16:00:00,2011-01-18,16,1,1,0,2.3,87.0,13.0,clouds,61,0,61,,0,1
2011-01-18 17:00:00,2011-01-18,17,1,1,0,2.3,82.0,13.0,clouds,124,1,125,,0,1
2011-01-18 18:00:00,2011-01-18,18,1,1,0,2.3,80.0,11.0,clouds,132,1,133,,0,1
2011-01-18 19:00:00,2011-01-18,19,1,1,0,2.3,80.0,9.0,clouds,98,1,99,,0,1
2011-01-18 20:00:00,2011-01-18,20,1,1,0,2.3,87.0,0.0,clouds,83,0,83,,0,1
2011-01-18 21:00:00,2011-01-18,21,1,1,0,2.3,93.0,7.0,clouds,41,0,41,,0,1
2011-01-18 22:00:00,2011-01-18,22,1,1,0,2.3,93.0,6.0,clouds,33,0,33,,0,1
2011-01-18 23:00:00,2011-01-18,23,1,1,0,2.3,93.0,0.0,clouds,19,1,20,,0,1
2011-01-19 00:00:00,2011-01-19,0,2,1,0,2.3,93.0,0.0,clouds,3,0,3,,0,1
2011-01-19 01:00:00,2011-01-19,1,2,1,0,2.3,93.0,9.0,light_rain,6,1,7,,0,1
2011-01-19 02:00:00,2011-01-19,2,2,1,0,2.3,93.0,9.0,light_rain,3,0,3,,0,1
2011-01-19 04:00:00,2011-01-19,4,2,1,0,2.3,93.0,9.0,light_rain,1,1,2,,0,1
2011-01-19 05:00:00,2011-01-19,5,2,1,0,2.3,93.0,6.0,clouds,7,0,7,,0,1
2011-01-19 06:00:00,2011-01-19,6,2,1,0,2.3,93.0,6.0,clouds,32,0,32,,0,1
2011-01-19 07:00:00,2011-01-19,7,2,1,0,3.3,92.0,7.0,clouds,89,1,90,,0,1
2011-01-19 08:00:00,2011-01-19,8,2,1,0,3.3,93.0,7.0,clouds,196,1,197,,0,1
2011-01-19 09:00:00,2011-01-19,9,2,1,0,3.3,93.0,7.0,clouds,107,2,109,,0,1
2011-01-19 10:00:00,2011-01-19,10,2,1,0,4.2,93.0,9.0,clouds,46,1,47,,0,1
2011-01-19 11:00:00,2011-01-19,11,2,1,0,5.2,87.0,6.0,clouds,47,5,52,,0,1
2011-01-19 12:00:00,2011-01-19,12,2,1,0,6.1,81.0,6.0,clouds,65,5,70,,0,1
2011-01-19 13:00:00,2011-01-19,13,2,1,0,10.8,62.0,19.0,clear,67,11,78,,0,1
2011-01-19 14:00:00,2011-01-19,14,2,1,0,10.8,58.0,17.0,clear,68,7,75,,0,1
2011-01-19 15:00:00,2011-01-19,15,2,1,0,10.8,54.0,19.0,clear,78,4,82,,0,1
2011-01-19 16:00:00,2011-01-19,16,2,1,0,9.9,58.0,26.0,clear,94,10,104,,0,1
2011-01-19 17:00:00,2011-01-19,17,2,1,0,8.9,57.0,22.0,clear,190,7,197,,0,1
2011-01-19 18:00:00,2011-01-19,18,2,1,0,8.0,61.0,19.0,clear,156,5,161,,0,1
2011-01-19 19:00:00,2011-01-19,19,2,1,0,7.0,57.0,28.0,clear,108,4,112,,0,1
2011-01-19 20:00:00,2011-01-19,20,2,1,0,7.0,49.0,20.0,clear,74,2,76,,0,1
2011-01-19 21:00:00,2011-01-19,21,2,1,0,7.0,49.0,28.0,clear,55,4,59,,0,1
2011-01-19 22:00:00,2011-01-19,22,2,1,0,6.1,52.0,11.0,clear,53,6,59,,0,1
2011-01-19 23:00:00,2011-01-19,23,2,1,0,6.1,52.0,31.0,clear,27,1,28,,0,1
2011-01-20 00:00:00,2011-01-20,0,3,1,0,4.2,56.0,26.0,clear,8,5,13,,0,1
2011-01-20 01:00:00,2011-01-20,1,3,1,0,4.2,56.0,0.0,clear,3,2,5,,0,1
2011-01-20 02:00:00,2011-01-20,2,3,1,0,4.2,56.0,0.0,clear,2,0,2,,0,1
2011-01-20 03:00:00,2011-01-20,3,3,1,0,4.2,56.0,11.0,clear,1,0,1,,0,1
2011-01-20 04:00:00,2011-01-20,4,3,1,0,4.2,56.0,11.0,clear,1,0,1,,0,1
2011-01-20 05:00:00,2011-01-20,5,3,1,0,3.3,60.0,15.0,clear,6,0,6,,0,1
2011-01-20 06:00:00,2011-01-20,6,3,1,0,2.3,60.0,15.0,clear,35,0,35,,0,1
2011-01-20 07:00:00,2011-01-20,7,3,1,0,2.3,55.0,15.0,clear,100,1,101,,0,1
2011-01-20 08:00:00,2011-01-20,8,3,1,0,2.3,55.0,19.0,clear,247,2,249,,0,1
2011-01-20 09:00:00,2011-01-20,9,3,1,0,3.3,52.0,15.0,clouds,140,3,143,,0,1
2011-01-20 10:00:00,2011-01-20,10,3,1,0,4.2,48.0,20.0,clear,56,1,57,,0,1
2011-01-20 11:00:00,2011-01-20,11,3,1,0,5.2,45.0,11.0,clouds,63,5,68,,0,1
2011-01-20 12:00:00,2011-01-20,12,3,1,0,6.1,42.0,0.0,clouds,77,7,84,,0,1
2011-01-20 13:00:00,2011-01-20,13,3,1,0,5.2,45.0,7.0,clouds,86,12,98,,0,1
2011-01-20 14:00:00,2011-01-20,14,3,1,0,6.1,45.0,9.0,clouds,75,6,81,,0,1
2011-01-20 15:00:00,2011-01-20,15,3,1,0,7.0,45.0,13.0,clouds,62,8,70,,0,1
2011-01-20 16:00:00,2011-01-20,16,3,1,0,6.1,49.0,9.0,clouds,83,8,91,,0,1
2011-01-20 17:00:00,2011-01-20,17,3,1,0,6.1,49.0,7.0,clouds,207,8,215,,0,1
2011-01-20 18:00:00,2011-01-20,18,3,1,0,4.2,56.0,13.0,clouds,184,1,185,,0,1
2011-01-20 19:00:00,2011-01-20,19,3,1,0,4.2,56.0,22.0,clear,146,6,152,,0,1
2011-01-20 20:00:00,2011-01-20,20,3,1,0,4.2,60.0,19.0,clouds,124,2,126,,0,1
2011-01-20 21:00:00,2011-01-20,21,3,1,0,3.3,60.0,17.0,clouds,54,3,57,,0,1
2011-01-20 22:00:00,2011-01-20,22,3,1,0,3.3,65.0,19.0,clouds,56,0,56,,0,1
2011-01-20 23:00:00,2011-01-20,23,3,1,0,3.3,65.0,22.0,clouds,28,3,31,,0,1
2011-01-21 00:00:00,2011-01-21,0,4,1,0,3.3,70.0,17.0,clouds,20,1,21,,0,1
2011-01-21 01:00:00,2011-01-21,1,4,1,0,3.3,70.0,17.0,clouds,6,0,6,,0,1
2011-01-21 02:00:00,2011-01-21,2,4,1,0,3.3,75.0,11.0,light_rain,2,0,2,,0,1
2011-01-21 03:00:00,2011-01-21,3,4,1,0,2.3,80.0,20.0,light_rain,1,0,1,,0,1
2011-01-21 04:00:00,2011-01-21,4,4,1,0,2.3,87.0,6.0,clouds,1,0,1,,0,1
2011-01-21 05:00:00,2011-01-21,5,4,1,0,3.3,60.0,28.0,clear,4,1,5,,0,1
2011-01-21 06:00:00,2011-01-21,6,4,1,0,2.3,55.0,17.0,clear,27,0,27,,0,1
2011-01-21 07:00:00,2011-01-21,7,4,1,0,1.4,51.0,19.0,clear,66,2,68,,0,1
2011-01-21 08:00:00,2011-01-21,8,4,1,0,1.4,47.0,22.0,clear,210,7,217,,0,1
2011-01-21 09:00:00,2011-01-21,9,4,1,0,1.4,51.0,24.0,clear,159,7,166,,0,1
2011-01-21 10:00:00,2011-01-21,10,4,1,0,1.4,47.0,31.0,clear,57,6,63,,0,1
2011-01-21 11:00:00,2011-01-21,11,4,1,0,2.3,41.0,31.0,clear,53,6,59,,0,1
2011-01-21 12:00:00,2011-01-21,12,4,1,0,2.3,27.0,39.0,clear,67,11,78,,0,1
2011-01-21 13:00:00,2011-01-21,13,4,1,0,1.4,21.0,39.0,clear,65,8,73,,0,1
2011-01-21 14:00:00,2011-01-21,14,4,1,0,1.4,25.0,35.0,clear,56,6,62,,0,1
2011-01-21 15:00:00,2011-01-21,15,4,1,0,-0.5,26.0,30.0,clear,61,4,65,,0,1
2011-01-21 16:00:00,2011-01-21,16,4,1,0,-0.5,26.0,24.0,clear,97,0,97,,0,1
2011-01-21 17:00:00,2011-01-21,17,4,1,0,-1.4,28.0,24.0,clear,151,10,161,,0,1
2011-01-21 18:00:00,2011-01-21,18,4,1,0,-2.4,30.0,17.0,clear,119,1,120,,0,1
2011-01-21 19:00:00,2011-01-21,19,4,1,0,-2.4,30.0,22.0,clear,93,3,96,,0,1
2011-01-21 20:00:00,2011-01-21,20,4,1,0,-3.3,33.0,28.0,clear,52,1,53,,0,1
2011-01-21 21:00:00,2011-01-21,21,4,1,0,-4.2,38.0,19.0,clear,41,0,41,,0,1
2011-01-21 22:00:00,2011-01-21,22,4,1,0,-5.2,41.0,26.0,clear,33,1,34,,0,1
2011-01-21 23:00:00,2011-01-21,23,4,1,0,-5.2,38.0,22.0,clear,27,0,27,,0,1
2011-01-22 00:00:00,2011-01-22,0,5,1,1,-6.1,45.0,17.0,clear,13,0,13,,0,0
2011-01-22 01:00:00,2011-01-22,1,5,1,1,-6.1,41.0,26.0,clouds,9,3,12,,0,0
2011-01-22 02:00:00,2011-01-22,2,5,1,1,-6.1,41.0,17.0,clouds,11,0,11,,0,0
2011-01-22 03:00:00,2011-01-22,3,5,1,1,-6.1,41.0,19.0,clouds,6,1,7,,0,0
2011-01-22 04:00:00,2011-01-22,4,5,1,1,-7.1,48.0,20.0,clouds,3,0,3,,0,0
2011-01-22 06:00:00,2011-01-22,6,5,1,1,-7.1,44.0,15.0,clouds,2,0,2,,0,0
2011-01-22 07:00:00,2011-01-22,7,5,1,1,-7.1,44.0,19.0,clear,8,0,8,,0,0
2011-01-22 08:00:00,2011-01-22,8,5,1,1,-7.1,44.0,22.0,clear,26,1,27,,0,0
2011-01-22 09:00:00,2011-01-22,9,5,1,1,-6.1,41.0,17.0,clear,37,3,40,,0,0
2011-01-22 10:00:00,2011-01-22,10,5,1,1,-6.1,41.0,11.0,clouds,50,3,53,,0,0
2011-01-22 11:00:00,2011-01-22,11,5,1,1,-5.2,38.0,9.0,clouds,59,4,63,,0,0
2011-01-22 12:00:00,2011-01-22,12,5,1,1,-5.2,38.0,7.0,clouds,60,10,70,,0,0
2011-01-22 13:00:00,2011-01-22,13,5,1,1,-4.2,35.0,0.0,clear,72,12,84,,0,0
2011-01-22 14:00:00,2011-01-22,14,5,1,1,-3.3,33.0,7.0,clear,64,11,75,,0,0
2011-01-22 15:00:00,2011-01-22,15,5,1,1,-2.4,28.0,0.0,clear,93,10,103,,0,0
2011-01-22 16:00:00,2011-01-22,16,5,1,1,-2.4,28.0,13.0,clear,72,11,83,,0,0
